spec	Fold_0
nist_3312403	train
nist_3312412	train
nist_3312414	train
nist_3312425	train
nist_3312450	train
nist_3312463	train
nist_3312471	train
nist_3312483	train
nist_3312505	train
nist_3312513	train
nist_3312515	train
nist_3312523	train
nist_3312535	train
nist_3312549	train
nist_3312561	train
nist_3312567	train
nist_3312581	train
nist_3312583	val
nist_3312594	val
nist_3312606	val
nist_3312616	val
nist_3312622	train
nist_3312637	train
nist_3312653	train
nist_3312668	train
nist_3312672	train
nist_3312685	train
nist_3312705	train
nist_3312716	train
nist_3312724	train
nist_3312739	train
nist_3312767	train
nist_3312780	train
nist_3312813	train
nist_3312824	train
nist_3312839	train
nist_3312855	train
nist_3312867	train
nist_3312877	train
nist_3312886	train
nist_3312896	train
nist_3312908	train
nist_3312935	train
nist_3312939	train
nist_3312941	train
nist_3312945	train
nist_3312953	train
nist_3312988	train
nist_3312998	train
nist_3313073	train
nist_3313077	train
nist_3313083	train
nist_3313089	train
nist_3313091	train
nist_3313102	train
nist_3313114	train
nist_3313116	train
nist_3313126	train
nist_3313130	train
nist_3313141	train
nist_3313156	train
nist_3313163	train
nist_3313181	val
nist_3313194	val
nist_3313196	val
nist_3313207	train
nist_3313222	train
nist_3313248	train
nist_3313253	train
nist_3313268	train
nist_3313269	train
nist_3313283	train
nist_3313318	train
nist_3313333	train
nist_3313364	train
nist_3313370	train
nist_3313372	train
nist_3313387	train
nist_3313414	train
nist_3313429	train
nist_3313431	train
nist_3313437	train
nist_3313447	train
nist_3313484	train
nist_3313498	train
nist_3313509	train
nist_3313585	train
nist_3313593	train
nist_3313595	train
nist_3313610	train
nist_3313611	train
nist_3313625	train
nist_3313652	train
nist_3313664	train
nist_3313666	train
nist_3313681	train
nist_3313682	train
nist_3313697	train
nist_3313716	train
nist_3313766	train
nist_3313771	train
nist_3313773	train
nist_3313787	train
nist_3313788	train
nist_3313801	train
nist_3313811	train
nist_3313823	train
nist_3313836	train
nist_3313872	train
nist_3313880	train
nist_3313882	train
nist_3313894	train
nist_3313900	train
nist_3313915	train
nist_3313923	train
nist_3313938	train
nist_3313959	train
nist_3313973	train
nist_3313974	train
nist_3313986	train
nist_3314016	val
nist_3314031	val
nist_3314067	val
nist_3314082	val
nist_3314111	val
nist_3314125	val
nist_3314159	val
nist_3314170	val
nist_3314207	train
nist_3314222	train
nist_3314230	train
nist_3314240	train
nist_3314262	test
nist_3314277	test
nist_3314279	val
nist_3314354	val
nist_3314362	val
nist_3314380	train
nist_3314385	train
nist_3314387	train
nist_3314402	train
nist_3314404	train
nist_3314419	train
nist_3314443	train
nist_3314452	train
nist_3314454	val
nist_3314463	val
nist_3314479	val
nist_3314490	val
nist_3314503	train
nist_3314516	train
nist_3314523	train
nist_3314535	train
nist_3314545	train
nist_3314551	train
nist_3314638	train
nist_3314645	train
nist_3314647	train
nist_3314653	train
nist_3314668	train
nist_3314670	train
nist_3314677	train
nist_3314683	train
nist_3314693	train
nist_3314698	train
nist_3314700	train
nist_3314714	train
nist_3314737	train
nist_3314745	train
nist_3314746	train
nist_3314758	train
nist_3314769	train
nist_3314782	train
nist_3314821	train
nist_3314825	train
nist_3314826	train
nist_3314833	train
nist_3314859	train
nist_3314869	train
nist_3314870	train
nist_3314877	train
nist_3314898	train
nist_3314907	train
nist_3314930	train
nist_3314938	train
nist_3314940	train
nist_3314949	train
nist_3314951	train
nist_3314959	train
nist_3314969	train
nist_3314984	train
nist_3315020	train
nist_3315030	train
nist_3315041	train
nist_3315049	train
nist_3315060	train
nist_3315064	train
nist_3315075	train
nist_3315101	train
nist_3315103	train
nist_3315113	train
nist_3315115	train
nist_3315124	train
nist_3315130	train
nist_3315131	train
nist_3315136	train
nist_3315137	train
nist_3315146	train
nist_3315147	train
nist_3315153	train
nist_3315164	train
nist_3315173	train
nist_3315188	train
nist_3315232	train
nist_3315240	train
nist_3315242	train
nist_3315254	train
nist_3315272	test
nist_3315273	train
nist_3315288	train
nist_3315326	train
nist_3315336	train
nist_3315345	train
nist_3315354	train
nist_3315369	train
nist_3315392	train
nist_3315404	train
nist_3315422	train
nist_3315437	train
nist_3315473	train
nist_3315486	train
nist_3315559	train
nist_3315564	train
nist_3315566	train
nist_3315578	train
nist_3315579	train
nist_3315591	train
nist_3315614	train
nist_3315627	train
nist_3315629	train
nist_3315644	train
nist_3315659	train
nist_3315669	train
nist_3315698	train
nist_3315713	train
nist_3315777	train
nist_3315789	train
nist_3315791	train
nist_3315806	train
nist_3315808	train
nist_3315823	train
nist_3315884	train
nist_3315899	train
nist_3315965	train
nist_3315975	train
nist_3315993	train
nist_3316006	train
nist_3316062	train
nist_3316074	train
nist_3316083	train
nist_3316096	train
nist_3316129	val
nist_3316139	val
nist_3316158	val
nist_3316169	val
nist_3316202	train
nist_3316213	train
nist_3316246	train
nist_3316254	train
nist_3316256	train
nist_3316268	train
nist_3316270	train
nist_3316282	train
nist_3316325	train
nist_3316338	train
nist_3316343	train
nist_3316353	train
nist_3316372	train
nist_3316380	train
nist_3316412	train
nist_3316423	train
nist_3316435	train
nist_3316445	train
nist_3316456	train
nist_3316486	train
nist_3316493	train
nist_3316495	train
nist_3316509	train
nist_3316571	train
nist_3316592	train
nist_3316594	train
nist_3316604	train
nist_3316619	train
nist_3316634	train
nist_3316655	train
nist_3316660	train
nist_3316692	train
nist_3316703	train
nist_3316734	train
nist_3316744	train
nist_3316746	train
nist_3316758	train
nist_3316762	train
nist_3316773	train
nist_3316798	train
nist_3316812	train
nist_3316818	train
nist_3316831	train
nist_3316840	train
nist_3316853	train
nist_3316886	train
nist_3316899	train
nist_3316905	train
nist_3316918	train
nist_3316941	train
nist_3316953	train
nist_3316961	train
nist_3316973	train
nist_3316980	train
nist_3316991	train
nist_3317009	test
nist_3317019	test
nist_3317058	train
nist_3317068	train
nist_3317077	train
nist_3317088	train
nist_3317105	train
nist_3317119	train
nist_3317124	train
nist_3317136	train
nist_3317142	train
nist_3317152	train
nist_3317159	test
nist_3317171	train
nist_3317186	train
nist_3317196	train
nist_3317211	train
nist_3317223	train
nist_3317238	train
nist_3317359	train
nist_3317373	train
nist_3317427	train
nist_3317442	train
nist_3317467	train
nist_3317472	train
nist_3317474	train
nist_3317484	train
nist_3317501	train
nist_3317516	train
nist_3317518	train
nist_3317520	val
nist_3317530	val
nist_3317553	val
nist_3317565	val
nist_3317602	train
nist_3317615	train
nist_3317616	train
nist_3317631	train
nist_3317639	train
nist_3317653	train
nist_3317672	train
nist_3317683	train
nist_3317719	train
nist_3317728	test
nist_3317738	test
nist_3317758	test
nist_3317766	test
nist_3317776	train
nist_3317791	train
nist_3317798	train
nist_3317808	train
nist_3317840	train
nist_3317852	train
nist_3317861	train
nist_3317873	train
nist_3317885	train
nist_3317924	train
nist_3317931	train
nist_3317933	train
nist_3317945	train
nist_3317966	train
nist_3317978	train
nist_3317994	train
nist_3318008	train
nist_3318018	train
nist_3318030	train
nist_3318088	train
nist_3318100	train
nist_3318190	train
nist_3318201	train
nist_3318208	train
nist_3318217	train
nist_3318221	train
nist_3318235	train
nist_3318258	train
nist_3318268	train
nist_3318283	train
nist_3318294	train
nist_3318300	train
nist_3318308	train
nist_3318318	train
nist_3318331	train
nist_3318374	train
nist_3318404	train
nist_3318419	train
nist_3318448	train
nist_3318463	train
nist_3318465	val
nist_3318477	val
nist_3318478	val
nist_3318488	val
nist_3318490	train
nist_3318502	train
nist_3318504	train
nist_3318516	train
nist_3318520	train
nist_3318531	train
nist_3318561	train
nist_3318565	train
nist_3318569	train
nist_3318574	train
nist_3318589	train
nist_3318599	train
nist_3318611	train
nist_3318644	train
nist_3318657	train
nist_3318691	train
nist_3318706	train
nist_3318712	train
nist_3318716	train
nist_3318718	train
nist_3318731	train
nist_3318763	train
nist_3318773	train
nist_3318775	train
nist_3318787	train
nist_3318799	train
nist_3318810	train
nist_3318822	train
nist_3318833	train
nist_3318864	train
nist_3318870	train
nist_3318879	val
nist_3318893	val
nist_3318929	val
nist_3318941	val
nist_3318961	train
nist_3318967	train
nist_3318969	train
nist_3318982	train
nist_3318995	train
nist_3319005	train
nist_3319016	train
nist_3319018	train
nist_3319029	train
nist_3319043	train
nist_3319052	train
nist_3319071	train
nist_3319080	train
nist_3319081	train
nist_3319086	train
nist_3319088	train
nist_3319101	train
nist_3319103	train
nist_3319117	train
nist_3319119	train
nist_3319131	train
nist_3319138	train
nist_3319217	train
nist_3319221	train
nist_3319223	train
nist_3319263	train
nist_3319274	train
nist_3319276	train
nist_3319291	train
nist_3319296	train
nist_3319311	train
nist_3319320	train
nist_3319333	train
nist_3319335	train
nist_3319350	train
nist_3319363	train
nist_3319388	train
nist_3319400	train
nist_3319423	train
nist_3319436	train
nist_3319475	train
nist_3319490	train
nist_3319510	train
nist_3319520	train
nist_3319539	train
nist_3319554	train
nist_3319597	train
nist_3319612	train
nist_3319627	train
nist_3319636	train
nist_3319648	train
nist_3319650	train
nist_3319663	train
nist_3319676	train
nist_3319689	train
nist_3319707	train
nist_3319720	train
nist_3319722	train
nist_3319737	train
nist_3319791	train
nist_3319805	train
nist_3319836	train
nist_3319849	train
nist_3319851	train
nist_3319860	train
nist_3319865	train
nist_3319877	train
nist_3319884	train
nist_3319894	train
nist_3319906	train
nist_3319933	train
nist_3319943	train
nist_3319952	train
nist_3319962	train
nist_3319963	train
nist_3319978	train
nist_3320014	train
nist_3320019	train
nist_3320021	train
nist_3320036	train
nist_3320038	train
nist_3320051	train
nist_3320061	train
nist_3320075	train
nist_3320135	train
nist_3320150	train
nist_3320177	train
nist_3320192	train
nist_3320227	train
nist_3320242	train
nist_3320287	train
nist_3320302	train
nist_3320359	train
nist_3320361	train
nist_3320372	train
nist_3320381	train
nist_3320385	train
nist_3320405	train
nist_3320412	train
nist_3320415	train
nist_3320417	train
nist_3320426	train
nist_3320428	train
nist_3320437	train
nist_3320480	train
nist_3320488	train
nist_3320490	train
nist_3320495	train
nist_3320497	train
nist_3320506	train
nist_3320540	train
nist_3320545	train
nist_3320547	train
nist_3320557	train
nist_3320559	train
nist_3320569	train
nist_3320585	train
nist_3320595	train
nist_3320612	train
nist_3320622	train
nist_3320666	train
nist_3320668	train
nist_3320682	train
nist_3320684	train
nist_3320695	train
nist_3320711	train
nist_3320721	train
nist_3320734	train
nist_3320746	train
nist_3320786	train
nist_3320801	train
nist_3320809	train
nist_3320822	train
nist_3320837	train
nist_3320850	train
nist_3320858	train
nist_3320873	train
nist_3320886	train
nist_3320896	train
nist_3320908	train
nist_3320919	train
nist_3320944	train
nist_3320946	train
nist_3320948	train
nist_3320963	train
nist_3320999	train
nist_3321011	train
nist_3321013	train
nist_3321028	train
nist_3321057	train
nist_3321077	train
nist_3321107	train
nist_3321122	train
nist_3321135	train
nist_3321150	train
nist_3321158	train
nist_3321172	train
nist_3321178	train
nist_3321193	train
nist_3321195	train
nist_3321208	train
nist_3321219	train
nist_3321278	train
nist_3321293	train
nist_3321295	train
nist_3321304	train
nist_3321321	train
nist_3321331	train
nist_3321333	train
nist_3321344	train
nist_3321366	train
nist_3321378	train
nist_3321411	train
nist_3321426	train
nist_3321457	train
nist_3321463	train
nist_3321465	train
nist_3321479	train
nist_3321539	train
nist_3321576	train
nist_3321624	val
nist_3321628	val
nist_3321635	val
nist_3321638	train
nist_3321650	train
nist_3321651	train
nist_3321665	train
nist_3321706	train
nist_3321719	train
nist_3321721	train
nist_3321723	train
nist_3321738	train
nist_3321768	train
nist_3321779	train
nist_3321781	train
nist_3321789	train
nist_3321799	train
nist_3321809	train
nist_3321813	train
nist_3321818	train
nist_3321828	train
nist_3321837	train
nist_3321850	train
nist_3321858	train
nist_3321868	train
nist_3321876	train
nist_3321881	train
nist_3321885	val
nist_3321898	val
nist_3321952	val
nist_3321954	train
nist_3321967	train
nist_3321977	train
nist_3321989	train
nist_3322009	train
nist_3322011	train
nist_3322018	train
nist_3322031	train
nist_3322034	train
nist_3322045	train
nist_3322055	train
nist_3322060	train
nist_3322062	train
nist_3322067	train
nist_3322069	train
nist_3322084	train
nist_3322086	train
nist_3322095	train
nist_3322101	train
nist_3322116	train
nist_3322131	train
nist_3322140	train
nist_3322153	train
nist_3322161	train
nist_3322172	train
nist_3322180	train
nist_3322191	train
nist_3322199	train
nist_3322208	train
nist_3322211	train
nist_3322223	train
nist_3322256	train
nist_3322269	train
nist_3322280	train
nist_3322291	train
nist_3322297	train
nist_3322308	train
nist_3322322	train
nist_3322327	train
nist_3322336	train
nist_3322349	train
nist_3322375	train
nist_3322383	train
nist_3322385	train
nist_3322396	train
nist_3322422	train
nist_3322426	train
nist_3322428	train
nist_3322437	train
nist_3322439	train
nist_3322448	train
nist_3322459	train
nist_3322509	train
nist_3322521	train
nist_3322532	train
nist_3322536	train
nist_3322548	train
nist_3322585	train
nist_3322586	train
nist_3322601	train
nist_3322690	train
nist_3322705	train
nist_3322717	train
nist_3322722	train
nist_3322724	train
nist_3322736	train
nist_3322746	train
nist_3322854	train
nist_3322863	train
nist_3322889	train
nist_3322894	train
nist_3322896	train
nist_3322906	train
nist_3322907	train
nist_3322913	train
nist_3323068	train
nist_3323083	train
nist_3323089	train
nist_3323122	train
nist_3323130	train
nist_3323132	train
nist_3323147	train
nist_3323187	train
nist_3323202	train
nist_3323324	train
nist_3323326	train
nist_3323328	train
nist_3323342	train
nist_3323379	train
nist_3323381	train
nist_3323392	train
nist_3323394	train
nist_3323409	train
nist_3323412	train
nist_3323427	train
nist_3323454	train
nist_3323463	train
nist_3323465	train
nist_3323477	train
nist_3323479	train
nist_3323492	train
nist_3323497	train
nist_3323499	train
nist_3323514	train
nist_3323523	train
nist_3323538	train
nist_3323568	train
nist_3323582	train
nist_3323584	train
nist_3323599	train
nist_3323617	train
nist_3323632	train
nist_3323715	train
nist_3323730	train
nist_3323801	train
nist_3323806	train
nist_3323808	train
nist_3323819	train
nist_3323826	train
nist_3323833	train
nist_3323835	train
nist_3323850	train
nist_3323871	train
nist_3323883	train
nist_3323904	train
nist_3323919	train
nist_3323944	train
nist_3323958	train
nist_3323973	train
nist_3323988	train
nist_3324025	train
nist_3324039	train
nist_3324067	train
nist_3324072	train
nist_3324074	train
nist_3324081	train
nist_3324083	train
nist_3324093	train
nist_3324120	train
nist_3324127	train
nist_3324128	train
nist_3324160	train
nist_3324165	train
nist_3324167	train
nist_3324176	train
nist_3324178	train
nist_3324181	train
nist_3324183	train
nist_3324197	train
nist_3324221	train
nist_3324225	train
nist_3324227	train
nist_3324239	train
nist_3324267	train
nist_3324280	train
nist_3324282	train
nist_3324296	train
nist_3324305	train
nist_3324315	train
nist_3324317	train
nist_3324326	train
nist_3324328	train
nist_3324337	train
nist_3324379	train
nist_3324384	train
nist_3324394	train
nist_3324408	train
nist_3324436	train
nist_3324441	train
nist_3324443	train
nist_3324450	train
nist_3324460	train
nist_3324474	train
