spec	Fold_0
nist_3401410	train
nist_3401421	train
nist_3401442	train
nist_3401454	train
nist_3401497	train
nist_3401508	train
nist_3401533	train
nist_3401548	train
nist_3401580	train
nist_3401595	train
nist_3401628	train
nist_3401642	train
nist_3401648	train
nist_3401662	train
nist_3401666	train
nist_3401681	train
nist_3401708	train
nist_3401713	train
nist_3401730	train
nist_3401742	train
nist_3401751	train
nist_3401766	train
nist_3401813	train
nist_3401820	train
nist_3401822	val
nist_3401837	val
nist_3401868	train
nist_3401880	train
nist_3401886	train
nist_3401912	train
nist_3401927	train
nist_3401939	test
nist_3401954	test
nist_3401979	train
nist_3401991	train
nist_3401995	train
nist_3402006	train
nist_3402026	train
nist_3402035	train
nist_3402039	train
nist_3402054	train
nist_3402069	train
nist_3402084	train
nist_3402088	train
nist_3402103	train
nist_3402105	train
nist_3402113	train
nist_3402128	train
nist_3402135	train
nist_3402150	train
nist_3402157	train
nist_3402168	train
nist_3402225	train
nist_3402240	train
nist_3402299	train
nist_3402310	train
nist_3402312	train
nist_3402322	train
nist_3402326	train
nist_3402341	train
nist_3402364	train
nist_3402379	train
nist_3402393	train
nist_3402412	train
nist_3402420	train
nist_3402435	train
nist_3402470	train
nist_3402479	train
nist_3402491	train
nist_3402506	train
nist_3402511	train
nist_3402524	train
nist_3402542	train
nist_3402549	train
nist_3402553	train
nist_3402559	train
nist_3402582	train
nist_3402590	val
nist_3402602	val
nist_3402605	train
nist_3402615	train
nist_3402645	train
nist_3402659	train
nist_3402686	train
nist_3402701	train
nist_3402718	train
nist_3402733	train
nist_3402762	train
nist_3402772	train
nist_3402775	train
nist_3402787	train
nist_3402808	train
nist_3402823	train
nist_3402844	test
nist_3402858	test
nist_3402875	train
nist_3402886	train
nist_3402907	train
nist_3402921	train
nist_3402934	train
nist_3402960	train
nist_3402971	train
nist_3402975	train
nist_3402986	train
nist_3403002	train
nist_3403012	train
nist_3403018	train
nist_3403030	train
nist_3403056	train
nist_3403067	train
nist_3403078	train
nist_3403088	train
nist_3403125	test
nist_3403136	test
nist_3403168	train
nist_3403182	train
nist_3403189	train
nist_3403202	train
nist_3403218	val
nist_3403233	val
nist_3403255	train
nist_3403269	train
nist_3403271	train
nist_3403286	train
nist_3403302	train
nist_3403317	train
nist_3403371	train
nist_3403386	train
nist_3403416	train
nist_3403424	train
nist_3403445	train
nist_3403460	train
nist_3403479	train
nist_3403488	train
nist_3403512	train
nist_3403527	train
nist_3403531	train
nist_3403546	train
nist_3403570	train
nist_3403577	train
nist_3403587	train
nist_3403596	train
nist_3403608	train
nist_3403629	train
nist_3403640	train
nist_3403654	train
nist_3403657	train
nist_3403670	train
nist_3403703	train
nist_3403718	train
nist_3403723	train
nist_3403737	train
nist_3403741	train
nist_3403751	train
nist_3403758	train
nist_3403763	train
nist_3403767	train
nist_3403770	train
nist_3403783	train
nist_3403792	train
nist_3403805	train
nist_3403840	val
nist_3403855	val
nist_3403889	train
nist_3403900	train
nist_3403924	train
nist_3403939	train
nist_3403943	train
nist_3403952	train
nist_3403954	train
nist_3403969	train
nist_3403973	train
nist_3403985	train
nist_3403987	test
nist_3404002	test
nist_3404006	test
nist_3404018	test
nist_3404024	test
nist_3404032	test
nist_3404036	test
nist_3404041	test
nist_3404056	train
nist_3404071	train
nist_3404121	train
nist_3404134	train
nist_3404150	train
nist_3404163	train
nist_3404206	train
nist_3404221	train
nist_3404225	train
nist_3404238	train
nist_3404242	train
nist_3404250	train
nist_3404257	train
nist_3404265	train
nist_3404294	train
nist_3404309	train
nist_3404316	train
nist_3404329	train
nist_3404344	train
nist_3404359	train
nist_3404361	train
nist_3404366	train
nist_3404402	train
nist_3404407	train
nist_3404425	train
nist_3404430	train
nist_3404434	train
nist_3404448	train
nist_3404455	train
nist_3404462	train
nist_3404477	train
nist_3404491	train
nist_3404521	train
nist_3404534	train
nist_3404562	train
nist_3404577	train
nist_3404637	train
nist_3404650	train
nist_3404691	train
nist_3404704	train
nist_3404715	train
nist_3404730	train
nist_3404760	train
nist_3404775	train
nist_3404782	train
nist_3404797	train
nist_3404801	train
nist_3404814	train
nist_3404844	train
nist_3404858	train
nist_3404864	train
nist_3404877	train
nist_3404898	train
nist_3404910	test
nist_3404916	test
nist_3404920	test
nist_3404935	test
nist_3404939	test
nist_3404954	test
nist_3404955	test
nist_3404968	test
nist_3404975	test
nist_3404986	test
nist_3405005	test
nist_3405018	test
nist_3405023	test
nist_3405035	test
nist_3405072	test
nist_3405084	test
nist_3405088	test
nist_3405099	test
nist_3405119	train
nist_3405134	train
nist_3405138	train
nist_3405150	train
nist_3405152	train
nist_3405164	train
nist_3405193	train
nist_3405208	train
nist_3405212	train
nist_3405227	train
nist_3405233	train
nist_3405246	train
nist_3405253	train
nist_3405268	train
nist_3405299	train
nist_3405313	train
nist_3405319	train
nist_3405332	train
nist_3405352	train
nist_3405362	train
nist_3405375	train
nist_3405397	train
nist_3405409	train
nist_3405425	train
nist_3405431	train
nist_3405446	train
nist_3405455	train
nist_3405469	train
nist_3405497	test
nist_3405510	test
nist_3405533	test
nist_3405535	test
nist_3405536	train
nist_3405550	train
nist_3405554	train
nist_3405563	train
nist_3405569	train
nist_3405575	train
nist_3405576	train
nist_3405589	train
nist_3405601	train
nist_3405623	train
nist_3405638	train
nist_3405642	train
nist_3405657	train
nist_3405662	val
nist_3405677	val
nist_3405696	val
nist_3405708	val
nist_3405713	val
nist_3405720	val
nist_3405726	val
nist_3405730	val
nist_3405735	val
nist_3405745	train
nist_3405760	train
nist_3405778	train
nist_3405793	train
nist_3405798	train
nist_3405812	train
nist_3405820	train
nist_3405830	train
nist_3405848	test
nist_3405863	test
nist_3405870	train
nist_3405883	train
nist_3405937	train
nist_3405949	train
nist_3405966	train
nist_3405978	train
nist_3405981	train
nist_3405996	train
nist_3406048	val
nist_3406054	val
nist_3406066	train
nist_3406081	train
nist_3406098	train
nist_3406100	train
nist_3406115	train
nist_3406121	train
nist_3406136	train
nist_3406142	train
nist_3406153	train
nist_3406159	train
nist_3406169	train
nist_3406217	train
nist_3406226	train
nist_3406230	test
nist_3406240	test
nist_3406247	test
nist_3406256	test
nist_3406262	train
nist_3406273	train
nist_3406311	train
nist_3406321	train
nist_3406333	train
nist_3406345	train
nist_3406349	train
nist_3406356	train
nist_3406366	train
nist_3406378	train
nist_3406385	train
nist_3406396	train
nist_3406410	test
nist_3406422	test
nist_3406442	test
nist_3406457	test
nist_3406462	test
nist_3406477	test
nist_3406505	train
nist_3406516	train
nist_3406528	train
nist_3406539	train
nist_3406548	train
nist_3406560	train
nist_3406633	train
nist_3406645	train
nist_3406671	train
nist_3406685	train
nist_3406691	train
nist_3406692	train
nist_3406701	train
nist_3406729	train
nist_3406738	test
nist_3406748	test
nist_3406753	train
nist_3406768	train
nist_3406791	train
nist_3406805	train
nist_3406826	train
nist_3406837	train
nist_3406851	train
nist_3406861	train
nist_3406869	train
nist_3406875	train
nist_3406887	train
nist_3406902	train
nist_3406908	train
nist_3406920	train
nist_3406942	train
nist_3406954	train
nist_3406981	train
nist_3406993	train
nist_3406999	train
nist_3407007	train
nist_3407045	train
nist_3407057	train
nist_3407073	train
nist_3407084	train
nist_3407101	train
nist_3407116	train
nist_3407120	train
nist_3407133	train
nist_3407137	train
nist_3407140	train
nist_3407144	train
nist_3407161	train
nist_3407175	train
nist_3407204	train
nist_3407216	train
nist_3407235	val
nist_3407247	val
nist_3407256	train
nist_3407265	train
nist_3407279	train
nist_3407298	train
nist_3407311	train
nist_3407317	test
nist_3407330	test
nist_3407339	train
nist_3407353	train
nist_3407384	train
nist_3407386	train
nist_3407394	train
nist_3407409	train
nist_3407413	train
nist_3407428	train
nist_3407445	train
nist_3407460	train
nist_3407464	train
nist_3407476	train
nist_3407482	train
nist_3407521	train
nist_3407536	train
nist_3407542	train
nist_3407557	train
nist_3407577	train
nist_3407586	train
nist_3407606	train
nist_3407621	train
nist_3407642	train
nist_3407653	train
nist_3407677	val
nist_3407690	val
nist_3407698	val
nist_3407706	val
nist_3407710	train
nist_3407722	train
nist_3407738	train
nist_3407748	train
nist_3407755	train
nist_3407768	train
nist_3407784	train
nist_3407798	train
nist_3407821	train
nist_3407831	train
nist_3407842	train
nist_3407862	test
nist_3407869	test
nist_3407874	test
nist_3407876	train
nist_3407885	train
nist_3407887	train
nist_3407901	train
nist_3407908	train
nist_3407920	train
nist_3407935	val
nist_3407947	val
nist_3407952	val
nist_3407959	val
nist_3407964	train
nist_3407978	train
nist_3408009	test
nist_3408024	test
nist_3408052	train
nist_3408067	train
nist_3408073	train
nist_3408086	train
nist_3408091	train
nist_3408106	train
nist_3408110	train
nist_3408121	train
nist_3408123	train
nist_3408136	train
nist_3408140	test
nist_3408153	test
nist_3408157	test
nist_3408170	test
nist_3408173	train
nist_3408179	train
nist_3408181	val
nist_3408196	val
nist_3408199	val
nist_3408211	val
nist_3408213	val
nist_3408227	val
nist_3408270	train
nist_3408279	train
nist_3408294	train
nist_3408333	train
nist_3408347	train
nist_3408351	train
nist_3408364	train
nist_3408403	val
nist_3408418	val
nist_3408434	train
nist_3408448	train
nist_3408456	train
nist_3408470	train
nist_3408479	train
nist_3408491	train
nist_3408495	train
nist_3408510	train
nist_3408515	train
nist_3408528	train
nist_3408550	train
nist_3408564	train
nist_3408591	train
nist_3408602	train
nist_3408620	train
nist_3408635	train
nist_3408658	train
nist_3408671	train
nist_3408674	train
nist_3408686	train
nist_3408700	train
nist_3408722	train
nist_3408731	train
nist_3408746	train
nist_3408750	val
nist_3408759	val
nist_3408766	train
nist_3408778	train
nist_3408790	train
nist_3408803	train
nist_3408808	train
nist_3408824	test
nist_3408839	test
nist_3408865	train
nist_3408879	train
nist_3408900	train
nist_3408913	train
nist_3408926	test
nist_3408938	test
nist_3408941	train
nist_3408952	train
nist_3408957	val
nist_3408964	val
nist_3408968	train
nist_3408980	train
nist_3409023	test
nist_3409038	test
nist_3409060	train
nist_3409071	train
nist_3409075	train
nist_3409088	train
nist_3409091	train
nist_3409101	train
nist_3409162	val
nist_3409171	val
nist_3409192	test
nist_3409203	test
nist_3409236	train
nist_3409250	train
nist_3409253	train
nist_3409263	train
nist_3409264	train
nist_3409279	train
nist_3409358	val
nist_3409373	val
nist_3409375	val
nist_3409382	train
nist_3409392	train
nist_3409399	val
nist_3409412	val
nist_3409419	val
nist_3409433	val
nist_3409450	val
nist_3409455	val
nist_3409457	train
nist_3409470	train
nist_3409482	train
nist_3409495	train
nist_3409500	train
nist_3409514	train
nist_3409541	val
nist_3409551	val
nist_3409554	train
nist_3409565	train
nist_3409574	train
nist_3409580	train
nist_3409597	train
nist_3409612	train
nist_3409638	test
nist_3409650	test
nist_3409655	train
nist_3409665	train
nist_3409669	train
nist_3409682	train
nist_3409685	val
nist_3409700	val
nist_3409704	val
nist_3409718	val
nist_3409721	val
nist_3409732	val
nist_3409734	train
nist_3409743	train
nist_3409747	val
nist_3409757	val
nist_3409762	train
nist_3409774	train
nist_3409784	train
nist_3409844	train
nist_3409856	train
nist_3409858	train
nist_3409869	train
nist_3409879	train
nist_3409891	train
nist_3409899	train
nist_3409913	train
nist_3409966	train
nist_3409980	train
nist_3409986	train
nist_3409997	train
nist_3410021	train
nist_3410029	train
nist_3410036	train
nist_3410045	train
nist_3410050	train
nist_3410065	train
nist_3410094	train
nist_3410100	train
nist_3410116	train
nist_3410127	train
nist_3410140	train
nist_3410156	train
nist_3410168	train
nist_3410182	train
nist_3410196	train
nist_3410204	train
nist_3410216	train
nist_3410253	train
nist_3410257	train
nist_3410279	train
nist_3410289	train
nist_3410296	train
nist_3410301	train
nist_3410306	train
nist_3410309	train
nist_3410322	train
nist_3410333	train
nist_3410346	train
nist_3410359	train
nist_3410363	train
nist_3410375	train
nist_3410399	train
nist_3410411	train
nist_3410429	train
nist_3410440	train
nist_3410445	train
nist_3410456	train
nist_3410482	train
nist_3410492	train
nist_3410496	train
nist_3410502	train
nist_3410516	train
nist_3410556	train
nist_3410571	train
nist_3410589	train
nist_3410600	train
nist_3410602	train
nist_3410610	train
nist_3410616	train
nist_3410630	train
nist_3410634	train
nist_3410643	train
nist_3410649	train
nist_3410651	train
nist_3410663	train
nist_3410669	train
nist_3410701	train
nist_3410705	train
nist_3410724	train
nist_3410737	train
nist_3410754	train
nist_3410758	train
nist_3410762	val
nist_3410776	val
nist_3410782	val
nist_3410795	val
nist_3410799	val
nist_3410809	val
nist_3410813	val
nist_3410837	train
nist_3410848	train
nist_3410856	train
nist_3410866	train
nist_3410888	train
nist_3410891	train
nist_3410899	train
nist_3410914	train
nist_3410918	train
nist_3410930	train
nist_3410933	train
nist_3410935	train
nist_3410945	train
nist_3410959	train
nist_3410968	train
nist_3410970	train
nist_3410985	train
nist_3410992	train
nist_3411005	train
nist_3411011	train
nist_3411025	train
nist_3411044	train
nist_3411055	train
nist_3411076	train
nist_3411090	train
nist_3411098	train
nist_3411104	train
nist_3411110	train
nist_3411115	train
nist_3411129	train
nist_3411144	train
nist_3411148	train
nist_3411161	train
nist_3411170	train
nist_3411171	train
nist_3411186	train
nist_3411187	train
nist_3411200	train
nist_3411210	train
nist_3411222	train
nist_3411228	train
nist_3411243	train
nist_3411256	train
nist_3411258	test
nist_3411272	test
nist_3411297	test
nist_3411306	test
nist_3411323	test
nist_3411336	test
nist_3411342	test
nist_3411352	test
nist_3411370	train
nist_3411385	train
nist_3411426	train
nist_3411431	train
nist_3411450	train
nist_3411461	train
nist_3411476	train
nist_3411491	train
nist_3411521	train
nist_3411531	train
nist_3411551	train
nist_3411562	train
nist_3411564	train
nist_3411570	train
nist_3411573	train
nist_3411588	train
nist_3411592	train
nist_3411603	train
nist_3411605	train
nist_3411616	train
nist_3411620	train
nist_3411628	train
nist_3411641	train
nist_3411698	val
nist_3411712	val
nist_3411718	val
nist_3411742	train
nist_3411755	train
nist_3411780	val
nist_3411794	val
nist_3411837	train
nist_3411852	train
nist_3411867	train
nist_3411878	train
nist_3411910	val
nist_3411925	val
nist_3411930	train
nist_3411937	train
nist_3411962	train
nist_3411973	train
nist_3411992	train
nist_3412005	train
nist_3412029	test
nist_3412043	test
nist_3412060	train
nist_3412075	train
nist_3412092	test
nist_3412107	test
nist_3412118	train
nist_3412132	train
nist_3412140	train
nist_3412163	train
nist_3412172	train
nist_3412182	train
nist_3412191	train
nist_3412201	train
nist_3412207	test
nist_3412218	test
nist_3412245	test
nist_3412257	test
nist_3412282	test
nist_3412297	test
nist_3412300	train
nist_3412311	train
nist_3412338	train
nist_3412353	train
nist_3412395	train
nist_3412405	train
nist_3412415	test
nist_3412426	test
nist_3412430	test
nist_3412439	test
nist_3412442	train
nist_3412457	train
nist_3412464	train
nist_3412472	train
nist_3412495	train
nist_3412510	train
nist_3412538	train
nist_3412551	train
nist_3412572	train
nist_3412586	train
nist_3412631	test
nist_3412642	test
nist_3412650	val
nist_3412665	val
nist_3412669	val
nist_3412681	val
nist_3412685	train
nist_3412698	train
nist_3412716	train
nist_3412728	train
nist_3412735	train
nist_3412746	train
nist_3412777	train
nist_3412790	train
nist_3412794	train
nist_3412809	train
nist_3412830	test
nist_3412844	test
nist_3412854	test
nist_3412869	test
nist_3412918	test
